1 1
01.01.2004 00:00:00.00    86400.0    8.  -6. 0.7 0.28e-3  1.5  0.1
2.8125000	39.130	39.130	14.93	71.30	0.88	93.50
2.8333333	14.120	14.120	14.10	80.60	0.51	49.13
2.8541667	1.869	1.869	12.51	87.40	0.54	281.50
2.8750000	0.344	0.344	11.11	71.50	0.51	280.10
2.8958333	0.093	0.093	10.63	65.56	0.49	272.10
2.9166667	0.026	0.026	10.08	69.71	0.70	274.00
2.9375000	0.033	0.033	9.66	72.80	0.67	266.00
2.9583333	0.004	0.004	9.17	70.80	0.69	268.60
2.9791667	0.000	0.000	9.27	61.62	0.67	249.50
3.0000000	0.004	0.004	8.94	63.79	0.60	253.20
3.0208333	0.000	0.000	8.44	69.00	0.53	265.80
3.0416667	0.000	0.000	8.12	63.35	0.41	250.40
3.0625000	0.000	0.000	8.19	61.89	0.72	238.70
3.0833333	0.000	0.000	7.83	65.16	0.54	233.20
3.1041667	0.000	0.000	8.14	62.28	0.73	241.30
3.1250000	0.000	0.000	7.82	63.28	0.67	263.30
3.1458333	0.000	0.000	7.75	62.57	0.63	234.70
3.1666667	0.000	0.000	7.55	62.74	0.77	221.10
3.1875000	0.000	0.000	7.46	62.55	0.64	254.20
3.2083333	0.000	0.000	7.77	59.13	0.64	258.10
3.2291667	1.182	1.182	7.94	57.81	0.60	256.80
3.2500000	6.112	6.112	7.89	59.44	0.55	225.60
3.2708333	22.170	22.170	7.94	59.43	0.36	252.10
3.2916667	46.320	46.320	9.28	53.79	0.32	144.90
3.3125000	337.800	337.800	11.53	48.33	0.28	156.90
3.3333333	469.500	469.500	13.95	45.15	0.23	123.10
3.3541667	582.000	582.000	15.13	46.70	0.48	78.70
3.3750000	696.300	696.300	15.41	54.48	0.69	139.10
3.3958333	803.000	803.000	17.04	51.00	0.71	139.70
3.4166667	903.000	903.000	18.79	38.63	1.08	75.20
3.4375000	954.000	954.000	19.27	33.13	1.23	73.10
3.4583333	952.000	952.000	19.98	35.34	1.25	88.00
3.4791667	915.000	915.000	19.55	36.36	1.56	70.10
3.5000000	1007.000	1007.000	19.11	36.78	1.96	47.78
3.5208333	1081.000	1081.000	19.63	36.74	1.78	50.72
3.5416667	974.000	974.000	19.59	38.66	1.61	47.75
3.5625000	1003.000	1003.000	19.23	38.30	1.66	46.75
3.5833333	793.000	793.000	18.70	36.33	1.57	50.28
3.6041667	947.000	947.000	19.41	38.37	1.50	67.69
3.6250000	808.000	808.000	19.42	44.16	1.50	72.00
3.6458333	820.000	820.000	19.77	45.85	1.61	92.40
3.6666667	823.000	823.000	19.92	40.24	1.53	85.80
3.6875000	682.000	682.000	19.45	36.22	1.37	66.44
3.7083333	427.300	427.300	17.98	39.33	1.62	33.29
3.7291667	101.000	101.000	16.80	46.52	1.41	43.37
3.7500000	29.860	29.860	16.23	49.19	1.11	66.49
3.7708333	22.680	22.680	15.45	56.37	1.05	72.30
3.7916667	22.730	22.730	14.42	64.88	1.13	10.22
3.8125000	17.500	17.500	13.77	71.70	0.82	338.70
3.8333333	12.460	12.460	13.10	78.30	0.68	310.60
3.8541667	1.606	1.606	12.44	82.60	0.47	274.80
3.8750000	0.378	0.378	11.20	87.50	0.37	249.20
3.8958333	0.063	0.063	10.44	87.40	0.37	210.80
3.9166667	0.026	0.026	9.94	92.10	0.29	242.10
3.9375000	0.030	0.030	9.41	99.20	0.24	243.90
3.9583333	0.004	0.004	8.83	101.50	0.14	219.90
3.9791667	0.000	0.000	8.48	101.40	0.44	253.00
4.0000000	0.000	0.000	8.57	105.40	0.13	293.60
4.0208333	0.000	0.000	8.05	105.10	0.10	269.20
4.0416667	0.000	0.000	8.03	103.60	0.23	250.40
4.0625000	0.000	0.000	7.98	103.80	0.47	239.80
4.0833333	0.000	0.000	8.21	102.60	0.36	209.10
4.1041667	0.000	0.000	8.49	97.10	0.38	231.60
4.1250000	0.000	0.000	8.52	95.90	0.24	246.10
4.1458333	0.000	0.000	8.01	96.80	0.39	223.10
4.1666667	0.000	0.000	7.71	97.80	0.41	219.80
4.1875000	0.000	0.000	7.24	97.80	0.46	260.10
4.2083333	0.000	0.000	7.12	95.10	0.49	261.40
4.2291667	1.434	1.434	7.01	92.10	0.55	260.90
4.2500000	7.980	7.980	7.20	89.40	0.56	240.40
4.2708333	19.240	19.240	7.73	83.00	0.36	205.60
4.2916667	37.090	37.090	8.48	80.50	0.42	174.20
4.3125000	318.000	318.000	10.75	72.50	0.28	155.20
4.3333333	452.600	452.600	12.68	62.23	0.41	122.40
4.3541667	570.500	570.500	13.90	59.00	0.63	78.50
4.3750000	679.700	679.700	14.95	60.46	0.77	108.30
4.3958333	780.000	780.000	15.22	55.40	1.18	90.70
4.4166667	870.000	870.000	15.90	54.44	1.28	106.20
4.4375000	947.000	947.000	15.93	54.31	1.52	56.82
4.4583333	1009.000	1009.000	16.72	57.73	1.61	54.47
4.4791667	1059.000	1059.000	17.09	57.72	1.60	57.30
4.5000000	1093.000	1093.000	17.41	57.00	1.72	62.77
4.5208333	1112.000	1112.000	18.27	56.69	1.84	53.74
4.5416667	1118.000	1118.000	17.87	55.95	1.83	46.00
4.5625000	1110.000	1110.000	18.28	52.83	1.90	69.01
4.5833333	1088.000	1088.000	19.06	50.43	1.76	75.00
4.6041667	1049.000	1049.000	19.15	50.02	1.66	80.40
4.6250000	992.000	992.000	19.14	53.49	1.74	84.40
4.6458333	857.000	857.000	19.27	57.37	1.66	84.70
4.6666667	472.700	472.700	18.05	63.79	1.58	88.10
4.6875000	230.100	230.100	16.71	71.00	1.46	86.40
4.7083333	224.200	224.200	16.56	73.20	1.53	70.70
4.7291667	224.200	224.200	16.94	73.20	1.33	73.90
4.7500000	157.500	157.500	16.85	73.20	1.18	84.70
4.7708333	102.500	102.500	16.51	74.40	1.13	79.50
4.7916667	57.510	57.510	15.84	76.30	0.88	76.70
4.8125000	36.100	36.100	15.25	80.40	0.60	78.30
4.8333333	27.360	27.360	14.93	83.20	0.54	49.98
4.8541667	2.564	2.564	14.27	88.10	0.36	285.50
4.8750000	0.574	0.574	12.94	95.00	0.44	263.50
4.8958333	0.485	0.485	11.98	98.70	0.38	262.90
4.9166667	0.222	0.222	11.48	101.10	0.36	272.20
4.9375000	0.192	0.192	11.20	103.00	0.26	275.80
4.9583333	0.178	0.178	10.85	103.70	0.16	272.70
